Motif	Factor	Evidence	Curated
M00164_2.00	foxd4l1.2.L	PBM	N
M00164_2.00	CAH64538	PBM	N
M00164_2.00	foxc2.S	PBM	N
M00164_2.00	CAB54143	PBM	N
M00164_2.00	CAC12963	PBM	N
M00164_2.00	CAD31849	PBM	N
M00164_2.00	CAH64537	PBM	N
M00164_2.00	foxg1.S	PBM	N
M00164_2.00	CAB44731	PBM	N
M00164_2.00	foxi1.L	PBM	N
M00164_2.00	foxl2.S	PBM	N
M00164_2.00	foxd4l1.1.L	PBM	N
M00164_2.00	foxc1.S	PBM	N
M00164_2.00	foxf2.L	PBM	N
M00164_2.00	foxd3.S	PBM	N
M00164_2.00	foxf1.S	PBM	N
M00164_2.00	foxi4.1.L	PBM	N
M00164_2.00	AAF34705	PBM	N
M00165_2.00	gata5.L	PBM	N
M00165_2.00	gata6.L	PBM	N
M00165_2.00	gata1.S	PBM	N
M00165_2.00	gata5.S	PBM	N
M00165_2.00	gata4.S	PBM	N
M00165_2.00	gata2.L	PBM	N
M00165_2.00	gata4.L	PBM	N
M00165_2.00	gata1.L	PBM	N
M00165_2.00	gata3.S	PBM	N
M00165_2.00	gata6.S	PBM	N
M00166_2.00	gata6.S	PBM	N
M00166_2.00	gata2.L	PBM	N
M00166_2.00	gata4.L	PBM	N
M00166_2.00	gata1.S	PBM	N
M00166_2.00	gata5.L	PBM	N
M00166_2.00	gata6.L	PBM	N
M00166_2.00	gata4.S	PBM	N
M00166_2.00	gata3.S	PBM	N
M00166_2.00	gata5.S	PBM	N
M00166_2.00	gata1.L	PBM	N
M00167_2.00	gata2.L	PBM	N
M00167_2.00	gata3.S	PBM	N
M00167_2.00	gata1.L	PBM	N
M00167_2.00	gata6.L	PBM	N
M00167_2.00	gata4.S	PBM	N
M00167_2.00	gata5.L	PBM	N
M00167_2.00	gata1.S	PBM	N
M00167_2.00	gata6.S	PBM	N
M00167_2.00	gata4.L	PBM	N
M00167_2.00	gata5.S	PBM	N
M00168_2.00	gcm1.S	PBM	N
M00168_2.00	gcm2.S	PBM	N
M00169_2.00	six6.S	PBM	N
M00169_2.00	six3.L	PBM	N
M00169_2.00	six6.L	PBM	N
M00169_2.00	AAG42359	PBM	N
M00169_2.00	AAG42358	PBM	N
M00169_2.00	AAG42357	PBM	N
M00170_2.00	nkx3-1.L	PBM	N
M00170_2.00	nkx3-1.S	PBM	N
M00170_2.00	nkx3-3.S	PBM	N
M00170_2.00	nkx3-2.S	PBM	N
M00171_2.00	hmbox1.S	PBM	N
M00171_2.00	hnf1b.S	PBM	N
M00171_2.00	hnf1b.L	PBM	N
M00171_2.00	hnf1a.S	PBM	N
M00172_2.00	not.S	PBM	N
M00172_2.00	hoxd3.L	PBM	N
M00172_2.00	rax2.L	PBM	N
M00172_2.00	arx.L	PBM	N
M00172_2.00	mnx1.S	PBM	N
M00172_2.00	hmx3.L	PBM	N
M00172_2.00	hoxb2.S	PBM	N
M00172_2.00	evx1.L	PBM	N
M00172_2.00	hoxa7.L	PBM	N
M00172_2.00	msx1.L	PBM	N
M00172_2.00	vax1.L	PBM	N
M00172_2.00	hoxa1.L	PBM	N
M00172_2.00	dlx5.L	PBM	N
M00172_2.00	phox2a.S	PBM	N
M00172_2.00	en1.S	PBM	N
M00172_2.00	hoxd1.S	PBM	N
M00172_2.00	gbx2.1.L	PBM	N
M00172_2.00	ventx3.2.S	PBM	N
M00172_2.00	hoxb3.S	PBM	N
M00172_2.00	hoxa2.L	PBM	N
M00172_2.00	hoxa3.S	PBM	N
M00172_2.00	vax2.L	PBM	N
M00172_2.00	hoxb7.S	PBM	N
M00172_2.00	AAB25675	PBM	N
