Motif	Factor	Evidence	Curated
M00184_2.00	RORC	PBM	N
M00184_2.00	HNF4A	PBM	N
M00184_2.00	RARA	PBM	N
M00184_2.00	NR2C2	PBM	N
M00184_2.00	NR1H3	PBM	N
M00184_2.00	NR1H2	PBM	N
M00184_2.00	NR2F2	PBM	N
M00184_2.00	NR4A3	PBM	N
M00184_2.00	NR2C1	PBM	N
M00184_2.00	PPARD	PBM	N
M00184_2.00	NR4A2	PBM	N
M00184_2.00	NR1D2	PBM	N
M00184_2.00	ENSSSCG00000011211	PBM	N
M00184_2.00	PPARG	PBM	N
M00184_2.00	RORB	PBM	N
M00185_2.00	PPARA	PBM	N
M00185_2.00	RARG	PBM	N
M00185_2.00	ESR2	PBM	N
M00185_2.00	NR2C2	PBM	N
M00185_2.00	NR2C1	PBM	N
M00185_2.00	PPARG	PBM	N
M00185_2.00	RXRG	PBM	N
M00185_2.00	RXRB	PBM	N
M00185_2.00	RORB	PBM	N
M00185_2.00	NR2F2	PBM	N
M00185_2.00	NR1H4	PBM	N
M00185_2.00	NR1H3	PBM	N
M00185_2.00	ENSSSCG00000023876	PBM	N
M00185_2.00	RARA	PBM	N
M00185_2.00	NR2F6	PBM	N
M00185_2.00	RORA	PBM	N
M00185_2.00	PPARD	PBM	N
M00185_2.00	NR1D2	PBM	N
M00185_2.00	RORC	PBM	N
M00185_2.00	NR2F1	PBM	N
M00186_2.00	RFX8	PBM	N
M00186_2.00	ENSSSCG00000023544	PBM	N
M00186_2.00	ENSSSCG00000000168	PBM	N
M00186_2.00	RFX1	PBM	N
M00187_2.00	RFX5	PBM	N
M00187_2.00	RFX7	PBM	N
M00187_2.00	ENSSSCG00000024042	PBM	N
M00188_2.00	RFX1	PBM	N
M00188_2.00	RFX8	PBM	N
M00188_2.00	ENSSSCG00000000168	PBM	N
M00188_2.00	ENSSSCG00000023544	PBM	N
M00192_2.00	SMAD9	PBM	N
M00192_2.00	SMAD3	PBM	N
M00193_2.00	TCF7	PBM	N
M00193_2.00	TCF7L2	PBM	N
M00193_2.00	LEF1	PBM	N
M00193_2.00	TCF7L1	PBM	N
M00195_2.00	CIC	PBM	N
M00195_2.00	BBX	PBM	N
M00196_2.00	BBX	PBM	N
M00196_2.00	CIC	PBM	N
M00196_2.00	ENSSSCG00000025539	PBM	N
M00197_2.00	ENSSSCG00000011656	PBM	N
M00197_2.00	SOX11	PBM	N
M00197_2.00	ENSSSCG00000030418	PBM	N
M00197_2.00	ENSSSCG00000027044	PBM	N
M00197_2.00	SOX9	PBM	N
M00197_2.00	SOX17	PBM	N
M00197_2.00	SOX4	PBM	N
M00197_2.00	SOX3	PBM	N
M00197_2.00	SOX5	PBM	N
M00197_2.00	ENSSSCG00000011771	PBM	N
M00197_2.00	SOX30	PBM	N
M00197_2.00	ENSSSCG00000025728	PBM	N
M00197_2.00	SOX15	PBM	N
M00197_2.00	ENSSSCG00000028946	PBM	N
M00197_2.00	ENSSSCG00000000115	PBM	N
M00197_2.00	SOX13	PBM	N
M00197_2.00	SOX21	PBM	N
M00197_2.00	ENSSSCG00000021364	PBM	N
M00198_2.00	TCF7L1	PBM	N
M00198_2.00	LEF1	PBM	N
M00198_2.00	TCF7L2	PBM	N
M00198_2.00	TCF7	PBM	N
M00199_2.00	ENSSSCG00000027044	PBM	N
