Motif	Factor	Evidence	Curated
M00192_2.00	smad9	PBM	N
M00193_2.00	tcf7	PBM	N
M00193_2.00	tcf7l1	PBM	N
M00193_2.00	XP_002939331	PBM	N
M00194_2.00	hbp1	PBM	N
M00195_2.00	cic	PBM	N
M00195_2.00	XP_002932333	PBM	N
M00196_2.00	cic	PBM	N
M00196_2.00	XP_002932333	PBM	N
M00197_2.00	sox15	PBM	N
M00197_2.00	XP_002935939	PBM	N
M00197_2.00	XP_002942914	PBM	N
M00197_2.00	sox5	PBM	N
M00197_2.00	sox3	PBM	N
M00197_2.00	AAT72000	PBM	N
M00197_2.00	sox17b.2	PBM	N
M00197_2.00	AAT71997	PBM	N
M00197_2.00	sox4	PBM	N
M00197_2.00	sox6	PBM	N
M00197_2.00	sox9	PBM	N
M00197_2.00	sox12	PBM	N
M00197_2.00	sox21	PBM	N
M00197_2.00	sox14	PBM	N
M00197_2.00	sox1	PBM	N
M00197_2.00	sox17a	PBM	N
M00197_2.00	sox11	PBM	N
M00197_2.00	sox13	PBM	N
M00197_2.00	sox10	PBM	N
M00197_2.00	sox18	PBM	N
M00197_2.00	sox7	PBM	N
M00197_2.00	AAY98914	PBM	N
M00197_2.00	sox8	PBM	N
M00197_2.00	AAT71996	PBM	N
M00197_2.00	sox17b.1	PBM	N
M00197_2.00	AAT71998	PBM	N
M00197_2.00	B1H349	PBM	N
M00197_2.00	sox2	PBM	N
M00198_2.00	tcf7l1	PBM	N
M00198_2.00	XP_002939331	PBM	N
M00198_2.00	tcf7	PBM	N
M00199_2.00	sox11	PBM	N
M00199_2.00	AAT72000	PBM	N
M00199_2.00	sox21	PBM	N
M00199_2.00	sox12	PBM	N
M00199_2.00	sox15	PBM	N
M00199_2.00	sox8	PBM	N
M00199_2.00	sox1	PBM	N
M00199_2.00	sox17b.2	PBM	N
M00199_2.00	sox18	PBM	N
M00199_2.00	AAY98914	PBM	N
M00199_2.00	B1H349	PBM	N
M00199_2.00	XP_002942914	PBM	N
M00199_2.00	sox6	PBM	N
M00199_2.00	AAT71998	PBM	N
M00199_2.00	sox13	PBM	N
M00199_2.00	sox10	PBM	N
M00199_2.00	sox9	PBM	N
M00199_2.00	sox2	PBM	N
M00199_2.00	AAT71997	PBM	N
M00199_2.00	sox17b.1	PBM	N
M00199_2.00	sox14	PBM	N
M00199_2.00	sox5	PBM	N
M00199_2.00	AAT71996	PBM	N
M00199_2.00	sox17a	PBM	N
M00199_2.00	sox4	PBM	N
M00199_2.00	sox3	PBM	N
M00199_2.00	XP_002935939	PBM	N
M00199_2.00	sox7	PBM	N
M00200_2.00	tcf7	PBM	N
M00200_2.00	XP_002939331	PBM	N
M00200_2.00	tcf7l1	PBM	N
M00201_2.00	sox3	PBM	N
M00201_2.00	B1H349	PBM	N
M00201_2.00	sox17b.1	PBM	N
M00201_2.00	sox2	PBM	N
M00201_2.00	sox17b.2	PBM	N
M00201_2.00	sox10	PBM	N
M00201_2.00	sox18	PBM	N
M00201_2.00	sox1	PBM	N
M00201_2.00	sox5	PBM	N
M00201_2.00	sox6	PBM	N
M00201_2.00	sox12	PBM	N
M00201_2.00	sox15	PBM	N
M00201_2.00	XP_002942914	PBM	N
M00201_2.00	sox14	PBM	N
M00201_2.00	sox21	PBM	N
M00201_2.00	sox8	PBM	N
M00201_2.00	sox4	PBM	N
M00201_2.00	sox7	PBM	N
M00201_2.00	sox9	PBM	N
M00201_2.00	sox17a	PBM	N
M00201_2.00	sox11	PBM	N
M00201_2.00	AAT72000	PBM	N
M00201_2.00	AAT71996	PBM	N
M00201_2.00	sox13	PBM	N
M00201_2.00	AAT71998	PBM	N
M00201_2.00	AAT71997	PBM	N
M00201_2.00	AAY98914	PBM	N
M00202_2.00	AAT71996	PBM	N
M00202_2.00	sox17b.1	PBM	N
M00202_2.00	sox21	PBM	N
M00202_2.00	sox12	PBM	N
M00202_2.00	sox17a	PBM	N
M00202_2.00	sox8	PBM	N
M00202_2.00	sox2	PBM	N
M00202_2.00	sox14	PBM	N
M00202_2.00	sox13	PBM	N
M00202_2.00	AAT72000	PBM	N
M00202_2.00	sox11	PBM	N
M00202_2.00	XP_002942914	PBM	N
M00202_2.00	sox9	PBM	N
M00202_2.00	sox7	PBM	N
M00202_2.00	sox10	PBM	N
M00202_2.00	sox15	PBM	N
M00202_2.00	sox5	PBM	N
M00202_2.00	sox1	PBM	N
M00202_2.00	AAT71997	PBM	N
M00202_2.00	AAT71998	PBM	N
M00202_2.00	sox4	PBM	N
M00202_2.00	B1H349	PBM	N
M00202_2.00	sox17b.2	PBM	N
M00202_2.00	AAY98914	PBM	N
M00202_2.00	sox18	PBM	N
M00202_2.00	sox6	PBM	N
M00202_2.00	sox3	PBM	N
M00203_2.00	sox15	PBM	N
M00203_2.00	sox18	PBM	N
M00203_2.00	sox9	PBM	N
M00203_2.00	sox8	PBM	N
M00203_2.00	sox17a	PBM	N
M00203_2.00	sox5	PBM	N
M00203_2.00	XP_002942914	PBM	N
M00203_2.00	AAT71996	PBM	N
M00203_2.00	AAY98914	PBM	N
M00203_2.00	sox10	PBM	N
M00203_2.00	sox17b.2	PBM	N
M00203_2.00	sox3	PBM	N
M00203_2.00	sox6	PBM	N
M00203_2.00	sox14	PBM	N
M00203_2.00	B1H349	PBM	N
M00203_2.00	AAT71998	PBM	N
M00203_2.00	sox4	PBM	N
M00203_2.00	sox1	PBM	N
M00203_2.00	AAT71997	PBM	N
M00203_2.00	sox17b.1	PBM	N
M00203_2.00	sox13	PBM	N
M00203_2.00	sox7	PBM	N
M00203_2.00	sox21	PBM	N
M00203_2.00	sox11	PBM	N
M00203_2.00	AAT72000	PBM	N
M00203_2.00	sox12	PBM	N
M00203_2.00	sox2	PBM	N
M00204_2.00	sox17b.2	PBM	N
M00204_2.00	sox14	PBM	N
M00204_2.00	sox13	PBM	N
M00204_2.00	sox8	PBM	N
M00204_2.00	sox11	PBM	N
M00204_2.00	sox17a	PBM	N
M00204_2.00	sox6	PBM	N
M00204_2.00	AAT71998	PBM	N
M00204_2.00	sox4	PBM	N
M00204_2.00	AAT71997	PBM	N
M00204_2.00	sox10	PBM	N
M00204_2.00	sox15	PBM	N
M00204_2.00	XP_002935939	PBM	N
M00204_2.00	sox9	PBM	N
M00204_2.00	sox17b.1	PBM	N
M00204_2.00	sox21	PBM	N
