Motif	Factor	Evidence	Curated
M00184_2.00	HNF4beta	PBM	N
M00184_2.00	THRB	PBM	N
M00184_2.00	NR4A3	PBM	N
M00184_2.00	ENSGALG00000008202	PBM	N
M00184_2.00	ENSGALG00000025988	PBM	N
M00184_2.00	NR4A2	PBM	N
M00184_2.00	NR2C1	PBM	N
M00184_2.00	PPARG	PBM	N
M00184_2.00	RORA	PBM	N
M00184_2.00	HNF4A	PBM	N
M00184_2.00	NR1H4	PBM	N
M00184_2.00	RORB	PBM	N
M00184_2.00	ENSGALG00000005629	PBM	N
M00184_2.00	ENSGALG00000015670	PBM	N
M00185_2.00	RARB	PBM	N
M00185_2.00	ENSGALG00000008202	PBM	N
M00185_2.00	NR2C1	PBM	N
M00185_2.00	ESR2	PBM	N
M00185_2.00	ENSGALG00000025988	PBM	N
M00185_2.00	NR1D2	PBM	N
M00185_2.00	NR1H4	PBM	N
M00185_2.00	ENSGALG00000001035	PBM	N
M00185_2.00	ENSGALG00000003406	PBM	N
M00185_2.00	NR2C2	PBM	N
M00185_2.00	NR6A1	PBM	N
M00185_2.00	NR2F2	PBM	N
M00185_2.00	PPARG	PBM	N
M00185_2.00	NR5A2	PBM	N
M00185_2.00	ENSGALG00000005629	PBM	N
M00185_2.00	NR2F1	PBM	N
M00185_2.00	ENSGALG00000002626	PBM	N
M00185_2.00	ENSGALG00000002170	PBM	N
M00185_2.00	ENSGALG00000022985	PBM	N
M00185_2.00	RORB	PBM	N
M00185_2.00	RORA	PBM	N
M00185_2.00	NR5A1	PBM	N
M00185_2.00	ESR1	PBM	N
M00185_2.00	PPARD	PBM	N
M00186_2.00	RFX4	PBM	N
M00186_2.00	RFX6	PBM	N
M00186_2.00	ENSGALG00000016780	PBM	N
M00186_2.00	RFX3	PBM	N
M00186_2.00	RFX2	PBM	N
M00187_2.00	RFX5	PBM	N
M00188_2.00	RFX6	PBM	N
M00188_2.00	ENSGALG00000016780	PBM	N
M00188_2.00	RFX4	PBM	N
M00188_2.00	RFX2	PBM	N
M00188_2.00	RFX3	PBM	N
M00190_2.00	ENSGALG00000000981	PBM	N
M00190_2.00	ENSGALG00000027470	PBM	N
M00192_2.00	ENSGALG00000007870	PBM	N
M00192_2.00	ENSGALG00000014184	PBM	N
M00192_2.00	SMAD9	PBM	N
M00193_2.00	ENSGALG00000026476	PBM	N
M00193_2.00	TCF7	PBM	N
M00193_2.00	TCF7L2	PBM	N
M00193_2.00	ENSGALG00000010529	PBM	N
M00194_2.00	HBP1	PBM	N
M00197_2.00	SOX8	PBM	N
M00197_2.00	ENSGALG00000008848	PBM	N
M00197_2.00	ENSGALG00000003723	PBM	N
M00197_2.00	SOX9	PBM	N
M00197_2.00	ENSGALG00000016397	PBM	N
M00197_2.00	SOX13	PBM	N
M00197_2.00	ENSGALG00000026582	PBM	N
M00197_2.00	SOX10	PBM	N
M00197_2.00	SOX6	PBM	N
M00197_2.00	ENSGALG00000013204	PBM	N
M00197_2.00	ENSGALG00000028422	PBM	N
M00198_2.00	ENSGALG00000026476	PBM	N
M00198_2.00	TCF7	PBM	N
M00198_2.00	TCF7L2	PBM	N
M00198_2.00	ENSGALG00000010529	PBM	N
M00199_2.00	ENSGALG00000026582	PBM	N
M00199_2.00	SOX8	PBM	N
M00199_2.00	SOX10	PBM	N
M00199_2.00	ENSGALG00000008848	PBM	N
M00199_2.00	SOX9	PBM	N
M00199_2.00	ENSGALG00000028422	PBM	N
M00199_2.00	ENSGALG00000003723	PBM	N
M00199_2.00	ENSGALG00000013204	PBM	N
M00199_2.00	ENSGALG00000016397	PBM	N
M00199_2.00	SOX13	PBM	N
M00199_2.00	SOX6	PBM	N
M00200_2.00	TCF7	PBM	N
M00200_2.00	TCF7L2	PBM	N
M00200_2.00	ENSGALG00000010529	PBM	N
M00200_2.00	ENSGALG00000026476	PBM	N
M00201_2.00	SOX6	PBM	N
M00201_2.00	SOX9	PBM	N
M00201_2.00	SOX10	PBM	N
M00201_2.00	ENSGALG00000028422	PBM	N
M00201_2.00	ENSGALG00000008848	PBM	N
M00201_2.00	ENSGALG00000013204	PBM	N
M00201_2.00	ENSGALG00000026582	PBM	N
M00201_2.00	SOX8	PBM	N
M00201_2.00	ENSGALG00000003723	PBM	N
M00201_2.00	ENSGALG00000016397	PBM	N
M00201_2.00	SOX13	PBM	N
M00202_2.00	ENSGALG00000028422	PBM	N
M00202_2.00	ENSGALG00000008848	PBM	N
M00202_2.00	SOX8	PBM	N
M00202_2.00	SOX9	PBM	N
