Motif	Factor	Evidence	Curated
M00208_2.00	GA19209	PBM	N
M00208_2.00	GA15918	PBM	N
M00208_2.00	GA14769	PBM	N
M00209_2.00	GA14769	PBM	N
M00209_2.00	GA15918	PBM	N
M00209_2.00	GA19209	PBM	N
M00209_2.00	GA13810	PBM	N
M00209_2.00	GA23525	PBM	N
M00209_2.00	GA20281	PBM	N
M00209_2.00	GA10800	PBM	N
M00209_2.00	GA21052	PBM	N
M00210_2.00	GA15918	PBM	N
M00210_2.00	GA23525	PBM	N
M00210_2.00	GA19209	PBM	N
M00210_2.00	GA10800	PBM	N
M00210_2.00	GA20281	PBM	N
M00210_2.00	GA14769	PBM	N
M00210_2.00	GA13810	PBM	N
M00210_2.00	GA21052	PBM	N
M00211_2.00	GA23525	PBM	N
M00211_2.00	GA21052	PBM	N
M00211_2.00	GA14769	PBM	N
M00211_2.00	GA20281	PBM	N
M00211_2.00	GA10800	PBM	N
M00211_2.00	GA13810	PBM	N
M00211_2.00	GA19209	PBM	N
M00211_2.00	GA15918	PBM	N
M00212_2.00	GA13810	PBM	N
M00212_2.00	GA23525	PBM	N
M00212_2.00	GA10800	PBM	N
M00212_2.00	GA14769	PBM	N
M00212_2.00	GA19209	PBM	N
M00212_2.00	GA21052	PBM	N
M00212_2.00	GA15918	PBM	N
M00212_2.00	GA20281	PBM	N
M00213_2.00	GA15918	PBM	N
M00213_2.00	GA21052	PBM	N
M00213_2.00	GA23525	PBM	N
M00213_2.00	GA10800	PBM	N
M00213_2.00	GA13810	PBM	N
M00213_2.00	GA20281	PBM	N
M00213_2.00	GA19209	PBM	N
M00213_2.00	GA14769	PBM	N
M00214_2.00	GA19209	PBM	N
M00214_2.00	GA10800	PBM	N
M00214_2.00	GA20281	PBM	N
M00214_2.00	GA13810	PBM	N
M00214_2.00	GA23525	PBM	N
M00214_2.00	GA21052	PBM	N
M00214_2.00	GA15918	PBM	N
M00214_2.00	GA14769	PBM	N
M00216_2.00	GA22088	PBM	N
M00220_2.00	GA17666	PBM	N
M00221_2.00	GA17666	PBM	N
M00222_2.00	GA17666	PBM	N
M00224_2.00	GA22108	PBM	N
M00226_2.00	GA22108	PBM	N
M00232_2.00	GA27565	PBM	N
M00233_2.00	GA27565	PBM	N
M00236_2.00	GA16348	PBM	N
M00238_2.00	GA16348	PBM	N
M00239_2.00	GA16348	PBM	N
M00240_2.00	GA16348	PBM	N
M00253_2.00	GA23375	PBM	N
M00253_2.00	GA18636	PBM	N
M00253_2.00	GA15533	PBM	N
M00253_2.00	GA17601	PBM	N
M00253_2.00	GA10915	PBM	N
M00253_2.00	GA14117	PBM	N
M00254_2.00	GA14117	PBM	N
M00254_2.00	GA17601	PBM	N
M00254_2.00	GA18636	PBM	N
M00254_2.00	GA10915	PBM	N
M00255_2.00	GA18636	PBM	N
M00255_2.00	GA15533	PBM	N
M00255_2.00	GA17601	PBM	N
M00255_2.00	GA23375	PBM	N
M00255_2.00	GA14117	PBM	N
M00255_2.00	GA10915	PBM	N
M00256_2.00	GA18636	PBM	N
M00256_2.00	GA15533	PBM	N
M00256_2.00	GA17601	PBM	N
M00256_2.00	GA14117	PBM	N
M00256_2.00	GA23375	PBM	N
M00256_2.00	GA10915	PBM	N
M00257_2.00	GA15533	PBM	N
M00257_2.00	GA14117	PBM	N
M00257_2.00	GA23375	PBM	N
M00257_2.00	GA17601	PBM	N
M00257_2.00	GA18636	PBM	N
M00257_2.00	GA10915	PBM	N
M00258_2.00	GA14117	PBM	N
M00258_2.00	GA23375	PBM	N
M00258_2.00	GA18636	PBM	N
M00258_2.00	GA17601	PBM	N
M00258_2.00	GA10915	PBM	N
M00258_2.00	GA15533	PBM	N
M00259_2.00	GA15533	PBM	N
M00259_2.00	GA17601	PBM	N
M00259_2.00	GA23375	PBM	N
M00259_2.00	GA10915	PBM	N
M00259_2.00	GA18636	PBM	N
M00259_2.00	GA14117	PBM	N
M00260_2.00	GA28287	PBM	N
M00260_2.00	GA17327	PBM	N
M00260_2.00	GA28280	PBM	N
M00260_2.00	GA13956	PBM	N
M00260_2.00	GA10505	PBM	N
M00260_2.00	eve	PBM	N
M00260_2.00	GA10943	PBM	N
M00260_2.00	en	PBM	N
M00260_2.00	GA16115	PBM	N
M00260_2.00	GA10433	PBM	N
M00260_2.00	GA10340	PBM	N
M00260_2.00	GA23649	PBM	N
M00260_2.00	GA18771	PBM	N
M00260_2.00	GA10822	PBM	N
M00260_2.00	GA18112	PBM	N
M00260_2.00	GA19529	PBM	N
M00260_2.00	GA10896	PBM	N
M00260_2.00	GA15560	PBM	N
M00260_2.00	GA19478	PBM	N
M00260_2.00	GA10023	PBM	N
M00260_2.00	GA17570	PBM	N
M00260_2.00	GA15116	PBM	N
M00260_2.00	ap	PBM	N
M00260_2.00	GA15474	PBM	N
M00260_2.00	GA10035	PBM	N
M00260_2.00	GA19667	PBM	N
M00260_2.00	GA23014	PBM	N
M00260_2.00	GA17785	PBM	N
M00260_2.00	GA20934	PBM	N
M00260_2.00	GA19692	PBM	N
M00260_2.00	GA14690	PBM	N
M00260_2.00	GA16684	PBM	N
M00260_2.00	GA10520	PBM	N
M00260_2.00	unpg	PBM	N
M00260_2.00	GA30521	PBM	N
M00260_2.00	pb	PBM	N
M00260_2.00	GA30153	PBM	N
M00260_2.00	zen	PBM	N
M00260_2.00	GA22090	PBM	N
M00260_2.00	GA22961	PBM	N
M00260_2.00	GA15009	PBM	N
M00260_2.00	GA19675	PBM	N
M00261_2.00	GA15116	PBM	N
M00261_2.00	GA23649	PBM	N
M00261_2.00	GA22090	PBM	N
M00261_2.00	GA16115	PBM	N
M00261_2.00	GA10896	PBM	N
M00261_2.00	GA30521	PBM	N
M00261_2.00	GA16684	PBM	N
M00261_2.00	GA10822	PBM	N
M00261_2.00	GA18771	PBM	N
M00261_2.00	GA15560	PBM	N
M00261_2.00	GA10340	PBM	N
M00261_2.00	GA18112	PBM	N
M00261_2.00	GA22961	PBM	N
M00261_2.00	GA10433	PBM	N
M00261_2.00	zen	PBM	N
M00261_2.00	GA10035	PBM	N
M00261_2.00	GA10023	PBM	N
M00261_2.00	pb	PBM	N
M00261_2.00	GA19478	PBM	N
M00261_2.00	GA19667	PBM	N
M00261_2.00	GA28287	PBM	N
M00261_2.00	GA15009	PBM	N
M00261_2.00	GA17327	PBM	N
M00261_2.00	GA10505	PBM	N
M00261_2.00	GA28280	PBM	N
M00261_2.00	GA19675	PBM	N
M00261_2.00	eve	PBM	N
M00261_2.00	GA15474	PBM	N
M00261_2.00	GA13956	PBM	N
M00261_2.00	GA14690	PBM	N
M00261_2.00	unpg	PBM	N
M00261_2.00	GA19692	PBM	N
M00261_2.00	en	PBM	N
M00261_2.00	GA10943	PBM	N
M00261_2.00	ap	PBM	N
M00261_2.00	GA23014	PBM	N
M00261_2.00	GA20934	PBM	N
M00261_2.00	GA17785	PBM	N
M00261_2.00	GA10520	PBM	N
M00261_2.00	GA17570	PBM	N
M00261_2.00	GA19529	PBM	N
M00261_2.00	GA30153	PBM	N
M00262_2.00	GA10520	PBM	N
M00262_2.00	GA15009	PBM	N
M00262_2.00	GA10822	PBM	N
M00262_2.00	GA10896	PBM	N
M00262_2.00	GA17570	PBM	N
M00262_2.00	GA10943	PBM	N
M00262_2.00	GA13956	PBM	N
M00262_2.00	GA17327	PBM	N
M00262_2.00	unpg	PBM	N
M00262_2.00	GA23014	PBM	N
M00262_2.00	GA16684	PBM	N
M00262_2.00	GA14690	PBM	N
M00262_2.00	GA16115	PBM	N
M00262_2.00	GA17785	PBM	N
M00262_2.00	ap	PBM	N
M00262_2.00	eve	PBM	N
M00262_2.00	GA19667	PBM	N
M00262_2.00	pb	PBM	N
M00262_2.00	GA15474	PBM	N
M00262_2.00	GA28280	PBM	N
M00262_2.00	GA19692	PBM	N
M00262_2.00	GA19529	PBM	N
M00262_2.00	GA20934	PBM	N
M00262_2.00	en	PBM	N
M00262_2.00	GA30153	PBM	N
M00262_2.00	GA15560	PBM	N
M00262_2.00	GA22090	PBM	N
M00262_2.00	GA19675	PBM	N
M00262_2.00	GA15116	PBM	N
M00262_2.00	GA28287	PBM	N
M00262_2.00	GA19478	PBM	N
M00262_2.00	GA10023	PBM	N
M00262_2.00	GA23649	PBM	N
M00262_2.00	GA10035	PBM	N
M00262_2.00	GA10505	PBM	N
M00262_2.00	GA18112	PBM	N
M00262_2.00	zen	PBM	N
M00262_2.00	GA22961	PBM	N
M00262_2.00	GA30521	PBM	N
M00262_2.00	GA10433	PBM	N
M00262_2.00	GA18771	PBM	N
M00262_2.00	GA10340	PBM	N
M00263_2.00	GA23014	PBM	N
M00263_2.00	unpg	PBM	N
M00263_2.00	GA14690	PBM	N
M00263_2.00	GA30521	PBM	N
M00263_2.00	GA15474	PBM	N
M00263_2.00	GA22090	PBM	N
M00263_2.00	GA10505	PBM	N
M00263_2.00	GA17327	PBM	N
M00263_2.00	GA13956	PBM	N
M00263_2.00	GA17785	PBM	N
M00263_2.00	GA19529	PBM	N
M00263_2.00	en	PBM	N
M00263_2.00	ap	PBM	N
M00263_2.00	GA10896	PBM	N
M00263_2.00	GA19478	PBM	N
M00263_2.00	GA16115	PBM	N
M00263_2.00	GA10822	PBM	N
M00263_2.00	GA10035	PBM	N
M00263_2.00	GA19667	PBM	N
M00263_2.00	GA10023	PBM	N
M00264_2.00	GA15009	PBM	N
M00264_2.00	GA15116	PBM	N
M00264_2.00	zen	PBM	N
M00264_2.00	GA23014	PBM	N
M00264_2.00	GA30521	PBM	N
M00264_2.00	GA30153	PBM	N
M00264_2.00	GA28287	PBM	N
M00264_2.00	GA28280	PBM	N
M00264_2.00	eve	PBM	N
M00264_2.00	en	PBM	N
M00264_2.00	ap	PBM	N
M00264_2.00	GA23649	PBM	N
M00264_2.00	GA14690	PBM	N
M00264_2.00	GA10023	PBM	N
M00264_2.00	GA10340	PBM	N
M00264_2.00	GA10433	PBM	N
M00264_2.00	GA10505	PBM	N
M00264_2.00	GA10520	PBM	N
M00264_2.00	GA10822	PBM	N
M00264_2.00	GA10896	PBM	N
M00264_2.00	GA10943	PBM	N
M00264_2.00	GA13956	PBM	N
M00264_2.00	GA10035	PBM	N
M00264_2.00	GA15474	PBM	N
M00264_2.00	unpg	PBM	N
M00264_2.00	pb	PBM	N
M00264_2.00	GA22961	PBM	N
M00264_2.00	GA16115	PBM	N
M00264_2.00	GA19478	PBM	N
M00264_2.00	GA22090	PBM	N
M00264_2.00	GA16684	PBM	N
M00264_2.00	GA15560	PBM	N
M00264_2.00	GA20934	PBM	N
M00264_2.00	GA19692	PBM	N
M00264_2.00	GA17327	PBM	N
M00264_2.00	GA18771	PBM	N
M00264_2.00	GA19675	PBM	N
M00264_2.00	GA19667	PBM	N
M00264_2.00	GA17570	PBM	N
M00264_2.00	GA18112	PBM	N
M00264_2.00	GA19529	PBM	N
M00264_2.00	GA17785	PBM	N
M00265_2.00	GA10035	PBM	N
M00265_2.00	GA10896	PBM	N
M00265_2.00	GA19478	PBM	N
M00265_2.00	GA10822	PBM	N
M00265_2.00	GA22090	PBM	N
M00265_2.00	GA16115	PBM	N
M00265_2.00	GA17785	PBM	N
M00265_2.00	GA17327	PBM	N
M00265_2.00	GA13956	PBM	N
M00265_2.00	GA23014	PBM	N
M00265_2.00	GA30521	PBM	N
M00265_2.00	GA15474	PBM	N
M00265_2.00	GA10023	PBM	N
M00266_2.00	GA17327	PBM	N
M00266_2.00	GA15474	PBM	N
M00266_2.00	GA10896	PBM	N
M00266_2.00	GA10441	PBM	N
M00266_2.00	GA15560	PBM	N
M00266_2.00	GA16684	PBM	N
M00266_2.00	GA19667	PBM	N
M00266_2.00	GA20934	PBM	N
M00266_2.00	GA22961	PBM	N
M00266_2.00	GA10340	PBM	N
M00266_2.00	GA10943	PBM	N
M00266_2.00	unpg	PBM	N
M00266_2.00	GA19675	PBM	N
M00266_2.00	GA17570	PBM	N
M00266_2.00	ap	PBM	N
M00266_2.00	GA10433	PBM	N
M00266_2.00	pb	PBM	N
M00266_2.00	GA19692	PBM	N
M00266_2.00	GA28287	PBM	N
M00266_2.00	GA19478	PBM	N
M00266_2.00	GA18112	PBM	N
M00266_2.00	GA23014	PBM	N
M00266_2.00	GA13956	PBM	N
M00266_2.00	zen	PBM	N
M00266_2.00	GA28280	PBM	N
M00266_2.00	GA14690	PBM	N
M00266_2.00	GA15009	PBM	N
M00266_2.00	eve	PBM	N
M00266_2.00	GA10520	PBM	N
M00266_2.00	GA10023	PBM	N
M00266_2.00	GA16115	PBM	N
M00266_2.00	GA10505	PBM	N
M00266_2.00	GA17785	PBM	N
M00266_2.00	GA19529	PBM	N
M00266_2.00	GA22090	PBM	N
M00266_2.00	GA10035	PBM	N
M00266_2.00	GA10822	PBM	N
M00266_2.00	GA30153	PBM	N
M00266_2.00	GA18771	PBM	N
M00266_2.00	GA15116	PBM	N
M00266_2.00	GA23649	PBM	N
M00266_2.00	en	PBM	N
M00266_2.00	GA30521	PBM	N
M00267_2.00	GA18112	PBM	N
M00267_2.00	eve	PBM	N
M00267_2.00	GA10520	PBM	N
M00267_2.00	GA10023	PBM	N
M00267_2.00	pb	PBM	N
M00267_2.00	GA23014	PBM	N
M00267_2.00	GA19529	PBM	N
M00267_2.00	en	PBM	N
M00267_2.00	GA19478	PBM	N
M00267_2.00	GA10943	PBM	N
M00267_2.00	GA10505	PBM	N
M00267_2.00	GA19667	PBM	N
M00267_2.00	GA30521	PBM	N
M00267_2.00	GA17785	PBM	N
M00267_2.00	GA10896	PBM	N
M00267_2.00	GA10822	PBM	N
M00267_2.00	GA10433	PBM	N
