Motif	Factor	Evidence	Curated
M00256_2.00	GE18263	PBM	N
M00256_2.00	GE18262	PBM	N
M00256_2.00	GE20234	PBM	N
M00256_2.00	GE14241	PBM	N
M00256_2.00	GE21395	PBM	N
M00256_2.00	GE22970	PBM	N
M00257_2.00	GE18263	PBM	N
M00257_2.00	GE18262	PBM	N
M00257_2.00	GE21395	PBM	N
M00257_2.00	GE20234	PBM	N
M00257_2.00	GE14241	PBM	N
M00257_2.00	GE22970	PBM	N
M00258_2.00	GE18262	PBM	N
M00258_2.00	GE22970	PBM	N
M00258_2.00	GE14241	PBM	N
M00258_2.00	GE20234	PBM	N
M00258_2.00	GE18263	PBM	N
M00258_2.00	GE21395	PBM	N
M00259_2.00	GE22970	PBM	N
M00259_2.00	GE21395	PBM	N
M00259_2.00	GE14241	PBM	N
M00259_2.00	GE20234	PBM	N
M00259_2.00	GE18262	PBM	N
M00259_2.00	GE18263	PBM	N
M00260_2.00	GE11517	PBM	N
M00260_2.00	GE26064	PBM	N
M00260_2.00	GE19990	PBM	N
M00260_2.00	GE16810	PBM	N
M00260_2.00	GE14447	PBM	N
M00260_2.00	GE20130	PBM	N
M00260_2.00	GE17683	PBM	N
M00260_2.00	eve	PBM	N
M00260_2.00	GE25529	PBM	N
M00260_2.00	GE17664	PBM	N
M00260_2.00	GE25834	PBM	N
M00260_2.00	GE10608	PBM	N
M00260_2.00	GE19443	PBM	N
M00260_2.00	GE16412	PBM	N
M00260_2.00	GE25832	PBM	N
M00260_2.00	GE26304	PBM	N
M00260_2.00	GE11607	PBM	N
M00260_2.00	GE16769	PBM	N
M00260_2.00	GE25830	PBM	N
M00260_2.00	GE21383	PBM	N
M00260_2.00	GE19264	PBM	N
M00260_2.00	GE12148	PBM	N
M00260_2.00	GE25524	PBM	N
M00260_2.00	GE12367	PBM	N
M00260_2.00	GE13763	PBM	N
M00260_2.00	GE21647	PBM	N
M00260_2.00	GE17381	PBM	N
M00260_2.00	GE24976	PBM	N
M00260_2.00	GE17432	PBM	N
M00260_2.00	GE24975	PBM	N
M00260_2.00	GE23858	PBM	N
M00260_2.00	GE13516	PBM	N
M00260_2.00	GE17019	PBM	N
M00260_2.00	GE24972	PBM	N
M00260_2.00	GE21898	PBM	N
M00260_2.00	GE12629	PBM	N
M00260_2.00	GE12672	PBM	N
M00260_2.00	GE24022	PBM	N
M00260_2.00	GE17435	PBM	N
M00260_2.00	GE24977	PBM	N
M00260_2.00	GE24407	PBM	N
M00260_2.00	GE13762	PBM	N
M00260_2.00	GE17661	PBM	N
M00260_2.00	GE16946	PBM	N
M00261_2.00	GE12629	PBM	N
M00261_2.00	GE11517	PBM	N
M00261_2.00	GE24976	PBM	N
M00261_2.00	GE21383	PBM	N
M00261_2.00	GE24407	PBM	N
M00261_2.00	GE12367	PBM	N
M00261_2.00	GE25830	PBM	N
M00261_2.00	GE25834	PBM	N
M00261_2.00	GE25524	PBM	N
M00261_2.00	GE21898	PBM	N
M00261_2.00	GE24975	PBM	N
M00261_2.00	GE17664	PBM	N
M00261_2.00	GE17661	PBM	N
M00261_2.00	GE17019	PBM	N
M00261_2.00	GE26304	PBM	N
M00261_2.00	GE13516	PBM	N
M00261_2.00	GE10608	PBM	N
M00261_2.00	GE25832	PBM	N
M00261_2.00	GE16412	PBM	N
M00261_2.00	GE17435	PBM	N
M00261_2.00	GE19443	PBM	N
M00261_2.00	GE24972	PBM	N
M00261_2.00	GE19990	PBM	N
M00261_2.00	GE12148	PBM	N
M00261_2.00	GE17432	PBM	N
M00261_2.00	GE11607	PBM	N
M00261_2.00	GE13763	PBM	N
M00261_2.00	eve	PBM	N
M00261_2.00	GE21647	PBM	N
M00261_2.00	GE19264	PBM	N
M00261_2.00	GE26064	PBM	N
M00261_2.00	GE14447	PBM	N
M00261_2.00	GE12672	PBM	N
M00261_2.00	GE16810	PBM	N
M00261_2.00	GE24022	PBM	N
M00261_2.00	GE23858	PBM	N
M00261_2.00	GE20130	PBM	N
M00261_2.00	GE16769	PBM	N
M00261_2.00	GE13762	PBM	N
M00261_2.00	GE17381	PBM	N
M00261_2.00	GE16946	PBM	N
M00261_2.00	GE17683	PBM	N
M00261_2.00	GE24977	PBM	N
M00261_2.00	GE25529	PBM	N
M00262_2.00	GE10608	PBM	N
M00262_2.00	GE24407	PBM	N
M00262_2.00	GE14447	PBM	N
M00262_2.00	GE20130	PBM	N
M00262_2.00	GE19443	PBM	N
M00262_2.00	GE24022	PBM	N
M00262_2.00	eve	PBM	N
M00262_2.00	GE12672	PBM	N
M00262_2.00	GE25834	PBM	N
M00262_2.00	GE17661	PBM	N
M00262_2.00	GE12629	PBM	N
M00262_2.00	GE24972	PBM	N
M00262_2.00	GE21898	PBM	N
M00262_2.00	GE12148	PBM	N
M00262_2.00	GE17432	PBM	N
M00262_2.00	GE17019	PBM	N
M00262_2.00	GE24977	PBM	N
M00262_2.00	GE19990	PBM	N
M00262_2.00	GE25529	PBM	N
M00262_2.00	GE17683	PBM	N
M00262_2.00	GE13763	PBM	N
M00262_2.00	GE16810	PBM	N
M00262_2.00	GE26064	PBM	N
M00262_2.00	GE23858	PBM	N
M00262_2.00	GE11607	PBM	N
M00262_2.00	GE21647	PBM	N
M00262_2.00	GE16769	PBM	N
M00262_2.00	GE21383	PBM	N
M00262_2.00	GE19264	PBM	N
M00262_2.00	GE17381	PBM	N
M00262_2.00	GE17664	PBM	N
M00262_2.00	GE13516	PBM	N
M00262_2.00	GE11517	PBM	N
M00262_2.00	GE25524	PBM	N
M00262_2.00	GE25830	PBM	N
M00262_2.00	GE12367	PBM	N
M00262_2.00	GE24975	PBM	N
M00262_2.00	GE16946	PBM	N
M00262_2.00	GE26304	PBM	N
M00262_2.00	GE16412	PBM	N
M00262_2.00	GE13762	PBM	N
M00262_2.00	GE25832	PBM	N
M00262_2.00	GE17435	PBM	N
M00262_2.00	GE24976	PBM	N
M00263_2.00	GE17381	PBM	N
M00263_2.00	GE13516	PBM	N
M00263_2.00	GE26064	PBM	N
M00263_2.00	GE13762	PBM	N
M00263_2.00	GE12148	PBM	N
M00263_2.00	GE17435	PBM	N
M00263_2.00	GE16946	PBM	N
M00263_2.00	GE19264	PBM	N
M00263_2.00	GE13763	PBM	N
M00263_2.00	GE11517	PBM	N
M00263_2.00	GE17683	PBM	N
M00263_2.00	GE12367	PBM	N
M00263_2.00	GE11607	PBM	N
M00263_2.00	GE16810	PBM	N
M00263_2.00	GE16412	PBM	N
M00263_2.00	GE24972	PBM	N
M00263_2.00	GE10608	PBM	N
M00263_2.00	GE19443	PBM	N
M00263_2.00	GE12672	PBM	N
M00263_2.00	GE25524	PBM	N
M00263_2.00	GE16769	PBM	N
M00264_2.00	GE16810	PBM	N
M00264_2.00	GE17683	PBM	N
M00264_2.00	GE17664	PBM	N
M00264_2.00	GE16769	PBM	N
M00264_2.00	GE17019	PBM	N
M00264_2.00	GE17432	PBM	N
M00264_2.00	GE16412	PBM	N
M00264_2.00	GE17381	PBM	N
M00264_2.00	GE17435	PBM	N
M00264_2.00	GE26304	PBM	N
M00264_2.00	GE17661	PBM	N
M00264_2.00	GE19443	PBM	N
M00264_2.00	GE16946	PBM	N
M00264_2.00	GE19264	PBM	N
M00264_2.00	GE13762	PBM	N
M00264_2.00	GE11517	PBM	N
M00264_2.00	GE11607	PBM	N
M00264_2.00	GE10608	PBM	N
M00264_2.00	GE21383	PBM	N
M00264_2.00	GE12367	PBM	N
M00264_2.00	GE13763	PBM	N
M00264_2.00	GE24976	PBM	N
M00264_2.00	eve	PBM	N
M00264_2.00	GE14447	PBM	N
M00264_2.00	GE25832	PBM	N
M00264_2.00	GE12672	PBM	N
M00264_2.00	GE12148	PBM	N
M00264_2.00	GE25524	PBM	N
M00264_2.00	GE25834	PBM	N
M00264_2.00	GE24975	PBM	N
M00264_2.00	GE21647	PBM	N
M00264_2.00	GE19990	PBM	N
M00264_2.00	GE25830	PBM	N
M00264_2.00	GE12629	PBM	N
M00264_2.00	GE24972	PBM	N
M00264_2.00	GE13516	PBM	N
M00264_2.00	GE25529	PBM	N
M00264_2.00	GE24977	PBM	N
M00264_2.00	GE24407	PBM	N
M00264_2.00	GE21898	PBM	N
M00264_2.00	GE26064	PBM	N
M00264_2.00	GE23858	PBM	N
M00264_2.00	GE24022	PBM	N
M00264_2.00	GE20130	PBM	N
M00265_2.00	GE16946	PBM	N
M00265_2.00	GE17381	PBM	N
M00265_2.00	GE13763	PBM	N
M00265_2.00	GE16412	PBM	N
M00265_2.00	GE12148	PBM	N
M00265_2.00	GE11607	PBM	N
M00265_2.00	GE16810	PBM	N
M00265_2.00	GE11517	PBM	N
M00265_2.00	GE16769	PBM	N
M00265_2.00	GE17683	PBM	N
M00265_2.00	GE26064	PBM	N
M00265_2.00	GE13762	PBM	N
M00265_2.00	GE25524	PBM	N
M00265_2.00	GE17435	PBM	N
M00266_2.00	GE25529	PBM	N
M00266_2.00	GE21898	PBM	N
M00266_2.00	GE16412	PBM	N
M00266_2.00	GE12148	PBM	N
M00266_2.00	GE17683	PBM	N
M00266_2.00	GE25524	PBM	N
M00266_2.00	GE21383	PBM	N
M00266_2.00	GE13763	PBM	N
M00266_2.00	GE17661	PBM	N
M00266_2.00	GE19264	PBM	N
M00266_2.00	GE11517	PBM	N
M00266_2.00	GE16810	PBM	N
M00266_2.00	GE24407	PBM	N
M00266_2.00	GE17664	PBM	N
M00266_2.00	GE16769	PBM	N
M00266_2.00	GE24022	PBM	N
M00266_2.00	GE11607	PBM	N
M00266_2.00	GE14447	PBM	N
M00266_2.00	GE24976	PBM	N
M00266_2.00	GE25830	PBM	N
M00266_2.00	GE13762	PBM	N
M00266_2.00	GE12629	PBM	N
M00266_2.00	GE24972	PBM	N
M00266_2.00	GE26064	PBM	N
M00266_2.00	GE23858	PBM	N
M00266_2.00	GE19990	PBM	N
M00266_2.00	GE24975	PBM	N
M00266_2.00	GE19443	PBM	N
M00266_2.00	GE17435	PBM	N
M00266_2.00	eve	PBM	N
M00266_2.00	GE12672	PBM	N
M00266_2.00	GE12367	PBM	N
M00266_2.00	GE17432	PBM	N
M00266_2.00	GE25834	PBM	N
M00266_2.00	GE12696	PBM	N
M00266_2.00	GE21647	PBM	N
M00266_2.00	GE10608	PBM	N
M00266_2.00	GE17019	PBM	N
M00266_2.00	GE24977	PBM	N
M00266_2.00	GE16946	PBM	N
