Motif	Factor	Evidence	Curated
M00970_2.00	NAC026	PBM	N
M00970_2.00	NAC002	PBM	Y
M00970_2.00	NAC081	PBM	N
M00970_2.00	ANAC102	PBM	N
M00971_2.00	BRN1	PBM	N
M00971_2.00	NAC012	PBM	Y
M00972_2.00	RD26	PBM	N
M00972_2.00	NAC019	PBM	Y
M00973_2.00	NAC029	PBM	Y
M00974_2.00	NAC030	PBM	Y
M00975_2.00	NTL8	PBM	Y
M00976_2.00	NAC055	PBM	Y
M00976_2.00	RD26	PBM	N
M00977_2.00	NAC062	PBM	Y
M00978_2.00	NAC066	PBM	Y
M00979_2.00	NAC92	PBM	Y
M00980_2.00	NAC105	PBM	Y
M00981_2.00	VOZ2	PBM	Y
M00982_2.00	WRKY49	PBM	N
M00982_2.00	WRKY10	PBM	N
M00982_2.00	WRKY16	PBM	N
M00982_2.00	WRKY35	PBM	N
M00982_2.00	ZAP1	PBM	Y
M00982_2.00	WRKY58	PBM	N
M00982_2.00	WRKY74	PBM	N
M00982_2.00	WRKY69	PBM	N
M00982_2.00	WRKY13	PBM	N
M00982_2.00	WRKY68	PBM	N
M00982_2.00	WRKY39	PBM	N
M00982_2.00	WRKY56	PBM	N
M01045_2.00	ERF14	PBM	Y
M01045_2.00	ERF107	PBM	N
M01045_2.00	ESR2	PBM	N
M01046_2.00	CRF5	PBM	N
M01046_2.00	CRF1	PBM	N
M01046_2.00	ERF071	PBM	N
M01046_2.00	RAP2-12	PBM	Y
M01046_2.00	CRF6	PBM	N
M01047_2.00	ERF118	PBM	Y
M01048_2.00	ERF008	PBM	Y
M01049_2.00	AT2G40350	PBM	N
M01049_2.00	DREB2C	PBM	Y
M01050_2.00	ESR2	PBM	N
M01050_2.00	ERF071	PBM	N
M01050_2.00	RAP2-3	PBM	Y
M01051_2.00	ABR1	PBM	Y
M01051_2.00	ERF114	PBM	N
M01051_2.00	ERF110	PBM	N
M01052_2.00	BHLH75	PBM	N
M01052_2.00	BHLH48	PBM	N
M01052_2.00	BHLH49	PBM	Y
M01052_2.00	BHLH60	PBM	N
M01052_2.00	BHLH63	PBM	N
M01052_2.00	BHLH76	PBM	N
M01052_2.00	BHLH137	PBM	N
M01052_2.00	BHLH79	PBM	N
M01052_2.00	BHLH62	PBM	N
M01053_2.00	TGA9	PBM	Y
M01054_2.00	TGA3	PBM	Y
M01055_2.00	TGA6	PBM	Y
M01056_2.00	ABF4	PBM	Y
M01057_2.00	ABF4	PBM	Y
M01058_2.00	DPBF3	PBM	Y
M01058_2.00	ATBZIP27	PBM	N
M01058_2.00	EEL	PBM	N
M01058_2.00	FD	PBM	N
M01059_2.00	DPBF3	PBM	Y
M01059_2.00	FD	PBM	N
M01059_2.00	EEL	PBM	N
M01059_2.00	ATBZIP27	PBM	N
M01060_2.00	IDD9	PBM	Y
M01061_2.00	IDD2	PBM	Y
M01062_2.00	DOF1.8	PBM	Y
M01062_2.00	DOF2.1	PBM	N
M01062_2.00	DAG1	PBM	N
M01062_2.00	DOF4.1	PBM	N
M01062_2.00	CDF1	PBM	N
M01062_2.00	OBP2	PBM	N
M01062_2.00	CDF4	PBM	N
M01062_2.00	AT1G26790	PBM	N
M01062_2.00	AT1G28310	PBM	N
M01062_2.00	DOF4.6	PBM	N
M01062_2.00	DOF4.4	PBM	N
M01062_2.00	DOF1.2	PBM	N
M01063_2.00	DOF1.2	PBM	N
M01063_2.00	AT1G26790	PBM	N
M01063_2.00	DOF2.1	PBM	N
M01063_2.00	DAG1	PBM	N
M01063_2.00	CDF1	PBM	N
M01063_2.00	DOF5.6	PBM	Y
M01063_2.00	AT1G28310	PBM	N
M01063_2.00	OBP2	PBM	N
M01063_2.00	CDF4	PBM	N
M01063_2.00	DOF4.6	PBM	N
M01063_2.00	DOF4.1	PBM	N
M01063_2.00	DOF4.4	PBM	N
M01064_2.00	BLH3	PBM	N
M01064_2.00	BLH11	PBM	N
M01064_2.00	BLH10	PBM	N
M01064_2.00	KNAT7	PBM	Y
M01064_2.00	KNAT5	PBM	N
M01065_2.00	ATHB-17	PBM	N
M01065_2.00	ATHB-4	PBM	Y
