Motif	Factor	Evidence	Curated
M00181_2.00	Rxrg	PBM	N
M00181_2.00	Rorc	PBM	N
M00181_2.00	Rorb	PBM	N
M00181_2.00	Rxra	PBM	N
M00181_2.00	Rarb	PBM	N
M00181_2.00	Nr5a1	PBM	N
M00181_2.00	Nr2f2	PBM	N
M00181_2.00	Rora	PBM	N
M00181_2.00	Nr2c2	PBM	N
M00181_2.00	Nr4a2	PBM	N
M00181_2.00	Thrb	PBM	N
M00181_2.00	Pparg	PBM	N
M00181_2.00	Thra	PBM	N
M00181_2.00	Nr2c1	PBM	N
M00181_2.00	Nr2f6	PBM	N
M00182_2.00	Nr2e1	PBM	N
M00182_2.00	Nr2f6	PBM	N
M00182_2.00	Nr2f2	PBM	N
M00182_2.00	Rxrb	PBM	N
M00182_2.00	Nr2f1	PBM	N
M00182_2.00	Nr6a1	PBM	N
M00182_2.00	Rxrg	PBM	N
M00182_2.00	Hnf4g	PBM	N
M00182_2.00	Hnf4a	PBM	N
M00183_2.00	Esrrg	PBM	N
M00183_2.00	Esrrb	PBM	N
M00183_2.00	Esr1	PBM	N
M00183_2.00	Esrra	PBM	N
M00183_2.00	Esr2	PBM	N
M00184_2.00	Nr6a1	PBM	N
M00184_2.00	Rxrg	PBM	N
M00184_2.00	Rxrb	PBM	N
M00184_2.00	Ppard	PBM	N
M00184_2.00	Esr2	PBM	N
M00184_2.00	Nr2f2	PBM	N
M00184_2.00	Nr5a2	PBM	N
M00184_2.00	Nr4a2	PBM	N
M00184_2.00	Nr1d2	PBM	N
M00184_2.00	Nr1h3	PBM	N
M00184_2.00	Nr1h5	PBM	N
M00184_2.00	Thrb	PBM	N
M00184_2.00	Rora	PBM	N
M00184_2.00	Hnf4a	PBM	N
M00184_2.00	Nr2f1	PBM	N
M00184_2.00	Pparg	PBM	N
M00184_2.00	Hnf4g	PBM	N
M00184_2.00	Thra	PBM	N
M00184_2.00	Nr1d1	PBM	N
M00184_2.00	Rxra	PBM	N
M00184_2.00	Rara	PBM	N
M00184_2.00	Rorb	PBM	N
M00184_2.00	Nr4a1	PBM	N
M00184_2.00	Nr1h4	PBM	N
M00184_2.00	Nr2c1	PBM	N
M00184_2.00	Nr2c2	PBM	N
M00184_2.00	Rarb	PBM	N
M00184_2.00	Nr4a3	PBM	N
M00184_2.00	Rarg	PBM	N
M00184_2.00	Rorc	PBM	N
M00184_2.00	Nr2f6	PBM	N
M00184_2.00	Ppara	PBM	N
M00184_2.00	Nr1h2	PBM	N
M00184_2.00	Esr1	PBM	N
M00185_2.00	Nr2f2	PBM	N
M00185_2.00	Rora	PBM	N
M00185_2.00	Pparg	PBM	N
M00185_2.00	Ppara	PBM	N
M00185_2.00	Rorc	PBM	N
M00185_2.00	Nr1h3	PBM	N
M00185_2.00	Nr2f1	PBM	N
M00185_2.00	Nr5a2	PBM	N
M00185_2.00	Nr1h2	PBM	N
M00185_2.00	Ppard	PBM	N
M00185_2.00	Nr1d1	PBM	N
M00185_2.00	Nr2c2	PBM	N
M00185_2.00	Nr6a1	PBM	N
M00185_2.00	Esr1	PBM	N
M00185_2.00	Rorb	PBM	N
M00185_2.00	Nr1d2	PBM	N
M00185_2.00	Nr4a1	PBM	N
M00185_2.00	Rarg	PBM	N
M00185_2.00	Nr1h4	PBM	N
M00185_2.00	Rxrg	PBM	N
M00185_2.00	Rara	PBM	N
M00185_2.00	Rarb	PBM	N
M00185_2.00	Nr2c1	PBM	N
M00185_2.00	Esr2	PBM	N
M00185_2.00	Nr2f6	PBM	N
M00185_2.00	Rxra	PBM	N
M00185_2.00	Rxrb	PBM	N
M00186_2.00	Rfx8	PBM	N
M00186_2.00	Rfx4	PBM	N
M00186_2.00	Rfx1	PBM	N
M00186_2.00	Rfx3	PBM	N
M00186_2.00	Rfx2	PBM	N
M00187_2.00	Rfx5	PBM	N
M00187_2.00	Rfx7	PBM	N
M00188_2.00	Rfx8	PBM	N
M00188_2.00	Rfx1	PBM	N
M00188_2.00	Rfx3	PBM	N
M00188_2.00	Rfx2	PBM	N
M00188_2.00	Rfx4	PBM	N
M00190_2.00	Gmeb1	PBM	N
M00190_2.00	Gmeb2	PBM	N
M00191_2.00	Sp140	PBM	N
M00192_2.00	LOC103691556	PBM	N
M00192_2.00	Smad3	PBM	N
M00193_2.00	Tcf7l1	PBM	N
M00193_2.00	Lef1	PBM	N
M00193_2.00	Tcf7l2	PBM	N
M00193_2.00	Tcf7	PBM	N
M00194_2.00	Hbp1	PBM	N
M00195_2.00	Cic	PBM	N
M00195_2.00	Bbx	PBM	N
M00196_2.00	Bbx	PBM	N
M00196_2.00	Cic	PBM	N
M00197_2.00	Sox2	PBM	N
M00197_2.00	ENSRNOG00000054335	PBM	N
M00197_2.00	Sox8	PBM	N
M00197_2.00	Sox7	PBM	N
M00197_2.00	Sox13	PBM	N
M00197_2.00	Sox5	PBM	N
M00197_2.00	Sox6	PBM	N
M00197_2.00	Sox14	PBM	N
M00197_2.00	Sox17	PBM	N
M00197_2.00	Sox12	PBM	N
M00197_2.00	Sox30	PBM	N
M00197_2.00	ENSRNOG00000061370	PBM	N
M00197_2.00	ENSRNOG00000051574	PBM	N
M00197_2.00	Sox10	PBM	N
M00197_2.00	Sox18	PBM	N
M00197_2.00	Sox9	PBM	N
M00197_2.00	Sox11	PBM	N
M00198_2.00	Tcf7l1	PBM	N
M00198_2.00	Lef1	PBM	N
M00198_2.00	Tcf7	PBM	N
M00198_2.00	Tcf7l2	PBM	N
M00199_2.00	Sox5	PBM	N
M00199_2.00	ENSRNOG00000054335	PBM	N
M00199_2.00	Sox13	PBM	N
M00199_2.00	ENSRNOG00000061370	PBM	N
M00199_2.00	ENSRNOG00000051574	PBM	N
M00199_2.00	Sox11	PBM	N
M00199_2.00	Sox17	PBM	N
M00199_2.00	Sox10	PBM	N
M00199_2.00	Sox6	PBM	N
M00199_2.00	Sox14	PBM	N
M00199_2.00	Sox30	PBM	N
M00199_2.00	Sox2	PBM	N
M00199_2.00	Sox9	PBM	N
M00199_2.00	Sox12	PBM	N
M00199_2.00	Sox18	PBM	N
M00199_2.00	Sox8	PBM	N
M00199_2.00	Sox7	PBM	N
M00200_2.00	Lef1	PBM	N
M00200_2.00	Tcf7	PBM	N
M00200_2.00	Tcf7l2	PBM	N
M00200_2.00	Tcf7l1	PBM	N
M00201_2.00	Sox17	PBM	N
M00201_2.00	Sox18	PBM	N
M00201_2.00	ENSRNOG00000054335	PBM	N
M00201_2.00	Sox10	PBM	N
M00201_2.00	Sox2	PBM	N
M00201_2.00	Sox6	PBM	N
M00201_2.00	Sox11	PBM	N
M00201_2.00	Sox7	PBM	N
M00201_2.00	ENSRNOG00000051574	PBM	N
M00201_2.00	Sox5	PBM	N
M00201_2.00	Sox12	PBM	N
M00201_2.00	Sox13	PBM	N
M00201_2.00	Sox14	PBM	N
M00201_2.00	Sox30	PBM	N
M00201_2.00	ENSRNOG00000061370	PBM	N
M00201_2.00	Sox8	PBM	N
M00201_2.00	Sox9	PBM	N
M00202_2.00	ENSRNOG00000051574	PBM	N
M00202_2.00	Sox5	PBM	N
M00202_2.00	Sox12	PBM	N
M00202_2.00	Sox13	PBM	N
M00202_2.00	Sox6	PBM	N
M00202_2.00	ENSRNOG00000054335	PBM	N
M00202_2.00	Sox2	PBM	N
M00202_2.00	ENSRNOG00000061370	PBM	N
M00202_2.00	Sox7	PBM	N
M00202_2.00	Sox30	PBM	N
M00202_2.00	Sox8	PBM	N
M00202_2.00	Sox14	PBM	N
M00202_2.00	Sox18	PBM	N
M00202_2.00	Sox17	PBM	N
M00202_2.00	Sox11	PBM	N
M00202_2.00	Sox9	PBM	N
M00202_2.00	Sox10	PBM	N
M00203_2.00	Sox30	PBM	N
M00203_2.00	Sox2	PBM	N
M00203_2.00	Sox8	PBM	N
M00203_2.00	Sox18	PBM	N
M00203_2.00	Sox5	PBM	N
M00203_2.00	ENSRNOG00000061370	PBM	N
M00203_2.00	Sox6	PBM	N
M00203_2.00	Sox17	PBM	N
M00203_2.00	Sox9	PBM	N
M00203_2.00	Sox7	PBM	N
M00203_2.00	Sox14	PBM	N
M00203_2.00	Sox10	PBM	N
M00203_2.00	ENSRNOG00000051574	PBM	N
M00203_2.00	Sox11	PBM	N
M00203_2.00	ENSRNOG00000054335	PBM	N
M00203_2.00	Sox13	PBM	N
M00203_2.00	Sox12	PBM	N
M00204_2.00	ENSRNOG00000054335	PBM	N
M00204_2.00	Sox8	PBM	N
M00204_2.00	Sox12	PBM	N
M00204_2.00	Sox9	PBM	N
M00204_2.00	Sox18	PBM	N
M00204_2.00	ENSRNOG00000051574	PBM	N
M00204_2.00	Sox14	PBM	N
M00204_2.00	Sox13	PBM	N
M00204_2.00	Sox10	PBM	N
M00204_2.00	ENSRNOG00000061370	PBM	N
M00204_2.00	Sox5	PBM	N
M00204_2.00	Sox30	PBM	N
M00204_2.00	Sox11	PBM	N
M00204_2.00	Sox2	PBM	N
M00204_2.00	Sox7	PBM	N
M00204_2.00	Sox17	PBM	N
M00204_2.00	Sox6	PBM	N
M00205_2.00	Sox12	PBM	N
M00205_2.00	ENSRNOG00000051574	PBM	N
M00205_2.00	ENSRNOG00000054335	PBM	N
M00205_2.00	Sox2	PBM	N
M00205_2.00	Sox30	PBM	N
M00205_2.00	Sox10	PBM	N
M00205_2.00	Sox11	PBM	N
M00205_2.00	Sox7	PBM	N
M00205_2.00	Sox18	PBM	N
M00205_2.00	Sox6	PBM	N
M00205_2.00	Sox8	PBM	N
M00205_2.00	Sox9	PBM	N
M00205_2.00	Sox14	PBM	N
M00205_2.00	Sox17	PBM	N
M00205_2.00	ENSRNOG00000061370	PBM	N
M00205_2.00	Sox5	PBM	N
M00205_2.00	Sox13	PBM	N
M00206_2.00	Sox5	PBM	N
M00206_2.00	Sox17	PBM	N
M00206_2.00	ENSRNOG00000061370	PBM	N
M00206_2.00	Sox6	PBM	N
M00206_2.00	Sox14	PBM	N
M00206_2.00	Sox7	PBM	N
M00206_2.00	Sox11	PBM	N
M00206_2.00	Sox30	PBM	N
M00206_2.00	ENSRNOG00000051574	PBM	N
M00206_2.00	Sox10	PBM	N
M00206_2.00	Sox2	PBM	N
M00206_2.00	Sox13	PBM	N
M00206_2.00	ENSRNOG00000054335	PBM	N
M00206_2.00	Sox12	PBM	N
M00206_2.00	Sox9	PBM	N
M00206_2.00	Sox8	PBM	N
M00206_2.00	Sox18	PBM	N
M00207_2.00	Tcf7	PBM	N
M00207_2.00	Tcf7l2	PBM	N
M00207_2.00	Tcf7l1	PBM	N
M00207_2.00	Lef1	PBM	N
M00208_2.00	ENSRNOG00000051574	PBM	N
M00208_2.00	Sox10	PBM	N
M00208_2.00	Sox6	PBM	N
M00208_2.00	Sox12	PBM	N
M00208_2.00	Sox7	PBM	N
M00208_2.00	Sox13	PBM	N
M00208_2.00	Sox11	PBM	N
M00208_2.00	Sox14	PBM	N
M00208_2.00	Sox9	PBM	N
M00208_2.00	Sox17	PBM	N
M00208_2.00	Sox2	PBM	N
M00208_2.00	Sox18	PBM	N
M00208_2.00	Sox8	PBM	N
M00208_2.00	ENSRNOG00000054335	PBM	N
M00208_2.00	ENSRNOG00000061370	PBM	N
M00208_2.00	Sox5	PBM	N
M00208_2.00	Sox30	PBM	N
M00209_2.00	Sox17	PBM	N
M00209_2.00	Sox9	PBM	N
M00209_2.00	Sox6	PBM	N
M00209_2.00	Sox10	PBM	N
M00209_2.00	Sox12	PBM	N
M00209_2.00	Sox11	PBM	N
M00209_2.00	ENSRNOG00000054335	PBM	N
M00209_2.00	ENSRNOG00000051574	PBM	N
M00209_2.00	Sox14	PBM	N
M00209_2.00	Sox8	PBM	N
M00209_2.00	Sox5	PBM	N
M00209_2.00	Sox7	PBM	N
M00209_2.00	Sox13	PBM	N
M00209_2.00	ENSRNOG00000061370	PBM	N
M00209_2.00	Sox2	PBM	N
M00209_2.00	Sox18	PBM	N
M00209_2.00	Sox30	PBM	N
M00210_2.00	Sox5	PBM	N
M00210_2.00	Sox6	PBM	N
M00210_2.00	ENSRNOG00000054335	PBM	N
M00210_2.00	Sox2	PBM	N
M00210_2.00	Sox8	PBM	N
M00210_2.00	Sox18	PBM	N
M00210_2.00	Sox9	PBM	N
M00210_2.00	Sox12	PBM	N
M00210_2.00	Sox13	PBM	N
M00210_2.00	Sox14	PBM	N
M00210_2.00	ENSRNOG00000051574	PBM	N
M00210_2.00	Sox30	PBM	N
M00210_2.00	Sox11	PBM	N
M00210_2.00	ENSRNOG00000061370	PBM	N
M00210_2.00	Sox10	PBM	N
M00210_2.00	Sox17	PBM	N
M00210_2.00	Sox7	PBM	N
M00211_2.00	Sox30	PBM	N
M00211_2.00	Sox12	PBM	N
M00211_2.00	ENSRNOG00000051574	PBM	N
M00211_2.00	Sox17	PBM	N
M00211_2.00	Sox8	PBM	N
M00211_2.00	Sox9	PBM	N
M00211_2.00	Sox13	PBM	N
M00211_2.00	Sox2	PBM	N
M00211_2.00	Sox11	PBM	N
M00211_2.00	Sox6	PBM	N
M00211_2.00	ENSRNOG00000054335	PBM	N
M00211_2.00	Sox18	PBM	N
